    "Content-UUID","URL","List-Option","List-Option-Definition","Unit-of-Measure","Related-Term","Related-Term-UUID","Sector","Updated-Date"
"8f312b03-3256-4eab-99a4-4925160da4d6","https://bedes.lbl.gov/node/8f312b03-3256-4eab-99a4-4925160da4d6","Room","Common unit abbreviation: Rm","N/A","Subaddress Type","aeae978b-c81e-4318-b6af-8ac8da74dd51","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"ae702282-454d-4fbb-9eb6-1f70b132d1c2","https://bedes.lbl.gov/node/ae702282-454d-4fbb-9eb6-1f70b132d1c2","Room temperature","","n/a","Setpoint Type","1ed1c00c-6525-4002-a52b-c1cf7c4fb75a","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"bcdd0be2-4434-4dd1-9dd3-84db4e8e19e8","https://bedes.lbl.gov/node/bcdd0be2-4434-4dd1-9dd3-84db4e8e19e8","Rotary cup","Oil burner that uses centrifugal force to spray fuel oil from a rotary fuel atomizing cup into the combustion chamber.","N/A","Burner Type","90d53c1c-45d2-47bf-aedc-853a8cc23cf9","Commercial, Residential, Multifamily","2019-11-26 17:07:16"
"c2368c6f-159c-4680-8802-fd7a348aac2d","https://bedes.lbl.gov/node/c2368c6f-159c-4680-8802-fd7a348aac2d","Rotary UPS","UPS where one or more electrical rotating machines provide the output voltage. May include two types: 1) Rotary UPS (RUPS) without Diesel which is a rotary UPS that does not contain an integral diesel engine to supply power to the load during an input power failure, and 2) Diesel-coupled rotary UPS (DRUPS), which is a rotary UPS that contains an integral diesel engine that may be used to supply power to the load during an input power failure.","N/A","UPS Power Conversion","bfe55a1f-2fd6-475b-ad4c-ef0f198a571e","Commercial","2019-11-26 17:07:14"
"40a06cd9-2d83-400d-a1ab-11145c248e7d","https://bedes.lbl.gov/node/40a06cd9-2d83-400d-a1ab-11145c248e7d","Rotary UPS without diesel","A Rotary UPS is where one or more electrical rotating machines provide the output voltage. A rotary UPS that does not contain an integral diesel engine to supply power to the load during an input power failure.","N/A","Uninterruptible Power Supply Type","03476ce0-5ce1-4c28-927a-c01df1bae9be","Commercial","2019-11-26 17:07:16"
"e274435c-3022-4235-9a73-a37588badaa4","https://bedes.lbl.gov/node/e274435c-3022-4235-9a73-a37588badaa4","Rotisserie oven","An oven fitted with a mechanism to move or turn food past a fixed heat source while the food is slowly being cooked on all sides.","N/A","Cooking Appliance Type","bb5860f0-501b-4091-a36c-753017935719","Commercial","2019-11-26 17:07:16"
"cb301563-64c6-4588-a401-77d122e4b8d7","https://bedes.lbl.gov/node/cb301563-64c6-4588-a401-77d122e4b8d7","Rotor","","N/A","Technology Component","ee3253a4-49a7-4bfc-9845-839d13faf9ec","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"acc517a0-ea5a-43f2-9223-238015f27240","https://bedes.lbl.gov/node/acc517a0-ea5a-43f2-9223-238015f27240","Rough","Rough surfaces such as brick.","N/A","Surface Roughness","63fe4d28-ea8c-4eb4-ac6d-6b61846d6049","Commercial, Residential, Multifamily","2019-11-26 17:07:16"
"aed50e2e-10e6-437e-8f13-2eb61873ec75","https://bedes.lbl.gov/node/aed50e2e-10e6-437e-8f13-2eb61873ec75","Route","Commonly used street suffix or abbreviations: Rte","N/A","Street Name Post Type","0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"ced6fc55-2434-4e82-8287-1cffeaa5b8cb","https://bedes.lbl.gov/node/ced6fc55-2434-4e82-8287-1cffeaa5b8cb","Router","The capability to determine the optimal path along which network traffic should be forwarded. Routers forward packets from one network to another based on network layer information. Router functionality includes Access Point functionality.","N/A","IP Functionality","eff538a5-377b-44cd-b474-bc7cb8505311","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"5ea79f05-c107-41ea-b91f-f22afea5e4d3","https://bedes.lbl.gov/node/5ea79f05-c107-41ea-b91f-f22afea5e4d3","Router","A network device that determines the optimal path along which network traffic should be forwarded as its primary function. Routers forward packets from one network to another based on network layer information. Devices fitting this definition may provide both Router functionality and wireless network capability.","N/A","Network Equipment Type","2977a6f2-f249-4c8f-a1c3-c4379bdf2540","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"a462ae84-7722-424e-9cab-7c6f4d92b981","https://bedes.lbl.gov/node/a462ae84-7722-424e-9cab-7c6f4d92b981","Row","Commonly used street suffix or abbreviations: Row","N/A","Street Name Post Type","0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"d5476fde-530b-45e0-b8e7-730e4604a2c1","https://bedes.lbl.gov/node/d5476fde-530b-45e0-b8e7-730e4604a2c1","rpm","revolutions per minute","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"527076b2-5dfb-4eda-ae08-4d7e75282b13","https://bedes.lbl.gov/node/527076b2-5dfb-4eda-ae08-4d7e75282b13","RPM","The number of full revolutions in a unit of time and is used to assign Motor Efficiency. 2008 NR ACM table N2-20 has four speeds: 3600 rpm, 1800 rpm, 1200 rpm, 900 rpm.","n/a","Motor Characteristic","3f36b3cc-0b02-47bf-9017-fa4d3feb221d","Commercial, Multifamily","2019-11-26 17:07:16"
"84bc90ad-f4cc-4a1d-bd17-ea74d036fd58","https://bedes.lbl.gov/node/84bc90ad-f4cc-4a1d-bd17-ea74d036fd58","Rubble stone","In contact with rubble stone","N/A","Foundation Ground Coupling","0e817abf-dbb8-4c43-9711-9db056fb5e6d","Commercial, Residential, Multifamily","2019-11-26 17:24:58"
"4877bbf1-9600-441c-8c06-18c91442237f","https://bedes.lbl.gov/node/4877bbf1-9600-441c-8c06-18c91442237f","Rue","Commonly used street suffix or abbreviations: Rue","N/A","Street Name Post Type","0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"a01dc86c-d30b-49e8-a35f-f3dcc189ba3b","https://bedes.lbl.gov/node/a01dc86c-d30b-49e8-a35f-f3dcc189ba3b","Run","Commonly used street suffix or abbreviations: Run","N/A","Street Name Post Type","0e5b9f13-6b6b-4a6e-86bb-d4667b62cc4e","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"54323ea6-f5bd-48bb-885c-87d05dd11807","https://bedes.lbl.gov/node/54323ea6-f5bd-48bb-885c-87d05dd11807","Run around coil","","N/A","Heat Recovery Type","0efdc02c-d425-4b93-9a55-598be7e34977","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"9f0e6640-1b15-44e6-857e-dca0a6a1c094","https://bedes.lbl.gov/node/9f0e6640-1b15-44e6-857e-dca0a6a1c094","Run up time","Run-up Time is the time between the application of power to the device and the time when the light output first reaches a specified percentage of stable light output, i.e., 80%, 90%, etc.","n/a","Lighting Characteristics","3b9d4b3c-411c-420e-bfcc-2a83bfbbed61","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"2febfdf8-683a-4912-a14f-b5a64c0e6a3e","https://bedes.lbl.gov/node/2febfdf8-683a-4912-a14f-b5a64c0e6a3e","Rural","A rural area is a geographic area that is located outside cities and towns, often referred to as the countryside.","N/A","Site Type","93b49fed-7059-4a77-b31a-f625131b0564","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"af7e90d9-27f2-4915-8aed-b3069e233e98","https://bedes.lbl.gov/node/af7e90d9-27f2-4915-8aed-b3069e233e98","s","seconds","","Unit Of Measure","10645e3b-270a-4251-8153-36017540d539","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"3cd27af8-4ae0-4fb3-8fa6-a0153fe2bbb5","https://bedes.lbl.gov/node/3cd27af8-4ae0-4fb3-8fa6-a0153fe2bbb5","Safety cover","Safety pool covers are solid covers that are designed to be anchored down and keep everything from loose debris to kids and pets out of a pool.","N/A","Cover Type","4379212d-d41a-4418-ab75-570cffdd0eba","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"c449b3dc-7c39-4fdc-bb8c-939c702c9e4f","https://bedes.lbl.gov/node/c449b3dc-7c39-4fdc-bb8c-939c702c9e4f","Safety net","Safety nets are designed with gaps too small for a child to fall through, but too big to allow efficient balancing or movement.","N/A","Cover Type","4379212d-d41a-4418-ab75-570cffdd0eba","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"24640053-3f8e-4f6b-9349-a2022dea2ffe","https://bedes.lbl.gov/node/24640053-3f8e-4f6b-9349-a2022dea2ffe","Salamander broiler","Salamander broiler, or cheesemelter, is a type of overfired broiler intended for a limited set of tasks, including browning food or melting cheese.","N/A","Cooking Appliance Type","bb5860f0-501b-4091-a36c-753017935719","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"f514ae4b-43cd-4923-86f8-be6b81075eaa","https://bedes.lbl.gov/node/f514ae4b-43cd-4923-86f8-be6b81075eaa","Sand","Sand storage includes sand particles as the heat collector, heat transfer and thermal energy storage media.","N/A","Thermal Medium","5a65d7a2-c5a7-4fcb-a381-1b95f0af74a9","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"7b789454-6376-4032-907e-60fa0c53c2b2","https://bedes.lbl.gov/node/7b789454-6376-4032-907e-60fa0c53c2b2","Satellite","A STB or DVG that can receive and decode video content as delivered from a MVPD satellite network.","N/A","Set Top Box Type","6bf6cfba-c8e0-4427-94b5-c1e941a03ffb","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"a24ca82f-5f62-4a14-a3b5-a989f65d42e1","https://bedes.lbl.gov/node/a24ca82f-5f62-4a14-a3b5-a989f65d42e1","Saturday","Saturday is the day of the week following Friday and preceding Sunday, and (together with Sunday) forming part of the weekend.","N/A","Schedule Day","2379417d-0ab6-4185-8a4b-d4af18922b7e","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"ad0cc1e9-1a85-4a83-9d27-b93432620c87","https://bedes.lbl.gov/node/ad0cc1e9-1a85-4a83-9d27-b93432620c87","Savings to investment ratio","SIR is a dimensionless measure of performance that expresses the ratio of savings to costs where the numerator of the ratio contains the operation-related savings and the denominator contains the increase in investment-related costs","N/A","Cost Effectiveness Screening Method","ca919bca-c24a-482c-8c0c-7f7f343c21ae","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"c81cc557-b89e-4220-87bc-ced3928b41e5","https://bedes.lbl.gov/node/c81cc557-b89e-4220-87bc-ced3928b41e5","SC","South Carolina","N/A","State","9a8423a7-0729-4eca-b6b4-4ec39a1f4a5b","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"dd13ba2d-c6be-4492-9cfd-be29b28b8c7d","https://bedes.lbl.gov/node/dd13ba2d-c6be-4492-9cfd-be29b28b8c7d","Scanner","Converts paper originals into electronic images that can be stored, edited, converted, or transmitted, primarily in a personal computing environment.","N/A","Imaging Equipment Type","edb260d5-fa4d-4b99-907c-6e05323d9076","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b","https://bedes.lbl.gov/node/8fbe43d0-4ba3-4c0c-ac70-7e397d4ca60b","Schedule","Power is supplied according to an associated schedule","n/a","Operational Mode","1dc71ca0-5371-43b6-a05c-7794a73e0695","","2019-11-26 17:19:17"
"d6232438-ae40-44b7-8a28-912a523075bf","https://bedes.lbl.gov/node/d6232438-ae40-44b7-8a28-912a523075bf","Scheduled","","N/A","Control Strategy","8cdcbaa7-36c4-4ae7-80cc-ac4d16a31a40","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"80807e98-cd1c-4527-9869-7aa4a8fb3171","https://bedes.lbl.gov/node/80807e98-cd1c-4527-9869-7aa4a8fb3171","Schematic design","Conceptual design is refined to illustrate scales and relationships between project components. Preliminary drawings for the site, building plan, elevations, and interior sections are developed to establish design intent. Project execution roadmap is developed, which includes budget, early challenges and opportunities and mitigating strategies. Comparative, early stage energy and loads analysis is used to identify relevant energy-efficiency measures and inform the design.","N/A","Construction Status","82d70db7-2d3d-4d6f-bcba-b8e76789d383","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"5ca6dcc6-d1f7-4674-9064-0f058b0e13a1","https://bedes.lbl.gov/node/5ca6dcc6-d1f7-4674-9064-0f058b0e13a1","Score","Numeric score, either an absolute number or number within a range such as 1-100","N/A","Assessment Recognition Type","de020bd3-d8df-47d9-a283-07ff78275c84","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"d5e2c668-bd1e-47d0-82ea-c32017efc42c","https://bedes.lbl.gov/node/d5e2c668-bd1e-47d0-82ea-c32017efc42c","Screen","A shading system that is generally made of some sort of mesh or woven material.","N/A","Shading System","b3328f93-5232-4ac1-93ef-ef06d5d008c8","Commercial, Residential, Multifamily","2019-11-26 17:07:16"
"5693d896-1d36-49fc-a880-6a93f51ab310","https://bedes.lbl.gov/node/5693d896-1d36-49fc-a880-6a93f51ab310","Screw","A positive displacement rotary compressor that produces compression with two intermeshing helical rotors. A compressor that is a component of a vapor-compression refrigerating machine and is used to draw the refrigerant vapor from the evaporator and deliver it to the condenser.","N/A","Chiller Compressor Type","0ffe20cd-2ff0-4663-a55a-911e566c8bdf","Commercial, Residential, Multifamily","2019-11-26 17:07:14"
"c73943e5-7613-4e4b-9755-b70410525a33","https://bedes.lbl.gov/node/c73943e5-7613-4e4b-9755-b70410525a33","Scroll","Positive displacement compressor in which the reduction in internal volume of the compression chamber is accomplished by an orbiting scroll (involute spiral) within a mating stationary scroll. A device for compressing air or refrigerant.","N/A","Chiller Compressor Type","0ffe20cd-2ff0-4663-a55a-911e566c8bdf","Commercial, Residential, Multifamily","2019-11-26 17:07:14"
"be56c0ab-c045-452a-9084-a78118bff68d","https://bedes.lbl.gov/node/be56c0ab-c045-452a-9084-a78118bff68d","SD","South Dakota","N/A","State","9a8423a7-0729-4eca-b6b4-4ec39a1f4a5b","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"6fec1866-1030-4dcc-b5a8-ca5063da9f17","https://bedes.lbl.gov/node/6fec1866-1030-4dcc-b5a8-ca5063da9f17","Sealed","","N/A","Duct Sealing","8ed38792-f221-4c75-a6e9-e008506f9f1c","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"e86d3938-314e-42c3-8efe-311361bb5dab","https://bedes.lbl.gov/node/e86d3938-314e-42c3-8efe-311361bb5dab","Sealed combustion","A sealed combustion boiler pipes its air in from outdoors and delivers it to the boiler. The combustion gases thereafter are then piped back outdoors and are usually ÒpushedÓ mechanically by some type of blower. In other words, there is never a connection to the interior; it sends and receives air to and from the outdoors alone.","N/A","Burner Type","90d53c1c-45d2-47bf-aedc-853a8cc23cf9","Commercial, Residential, Multifamily","2019-11-26 17:07:14"
"e270f06d-d06c-4301-875b-8191db902916","https://bedes.lbl.gov/node/e270f06d-d06c-4301-875b-8191db902916","Seasonal","","N/A","Reset Routine","04009076-ba0b-478f-8029-883f833f5f2f","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"2a67ba8f-0fbe-426d-8a1e-942e13c4254b","https://bedes.lbl.gov/node/2a67ba8f-0fbe-426d-8a1e-942e13c4254b","Seasonal","A period of time that is different than the primary schedule due to seasonal changes in customer base.","N/A","Schedule Period","2478cdb5-3cef-4a07-afb5-60fc2799f7fe","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
"75140795-6313-480b-a30d-d46e2a70c5f2","https://bedes.lbl.gov/node/75140795-6313-480b-a30d-d46e2a70c5f2","Seat","","N/A","Subaddress Type","aeae978b-c81e-4318-b6af-8ac8da74dd51","Commercial, Residential, Multifamily","2019-11-26 17:12:28"
"e15cda61-8512-4418-86db-3f378b09841a","https://bedes.lbl.gov/node/e15cda61-8512-4418-86db-3f378b09841a","Second fifth","Second fifth, or the income between 20% and 40% of the population income distribution.","N/A","Occupant Income Range","93c2f048-f9c8-4a40-9d0b-bd301033cf15","Residential, Multifamily","2019-11-26 17:19:17"
"f706f5a3-c506-467f-b1a6-7e6531180fc0","https://bedes.lbl.gov/node/f706f5a3-c506-467f-b1a6-7e6531180fc0","Secondary","The secondary, or second in order of priority.","N/A","Priority","40627ae4-b6d5-455f-a7d0-b9a7d3c50e9e","Commercial, Residential, Multifamily","2019-11-26 17:07:16"
"d4498ebc-b943-49f0-99c0-001df1efcba2","https://bedes.lbl.gov/node/d4498ebc-b943-49f0-99c0-001df1efcba2","Security room","A security room houses safety and security equipment as well as personnel.","N/A","Occupancy Classification","c96589bd-0dfc-47a4-b040-11dba49d2ebd","Commercial, Multifamily","2019-11-26 17:07:14"
"3426b17e-e1c4-488a-a85d-d209220e43ef","https://bedes.lbl.gov/node/3426b17e-e1c4-488a-a85d-d209220e43ef","SEER","Seasonal energy efficiency ratio - ratio of output cooling energy (in BTU) to electrical input energy (in Watt-hour). However the SEER is a representative measurement of how the system behaves over a season where the outdoor temperature varies.","n/a","Efficiency Metric Qualifier","4af43a8f-ebba-442e-a670-9d12bc940fb6","Commercial, Residential, Multifamily","2019-11-26 17:07:14"
"45399ac2-695c-44ea-8659-1a318d268c62","https://bedes.lbl.gov/node/45399ac2-695c-44ea-8659-1a318d268c62","Selected","","N/A","Implementation Status","58965f18-1f76-4d89-ab01-f372396d29ff","Commercial, Residential, Multifamily","2019-11-26 17:07:16"
"3e75d3c1-f954-4f92-bdb7-8c58ddce65f2","https://bedes.lbl.gov/node/3e75d3c1-f954-4f92-bdb7-8c58ddce65f2","Self contained unit","Self-Contained (SCU): A model in which the ice-making mechanism and storage compartment are in an integral cabinet.","N/A","Ice Machine","3f8a1534-e951-4190-a264-04ac908d026f","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"bed3c481-4b63-47c9-b9ae-bea58874c025","https://bedes.lbl.gov/node/bed3c481-4b63-47c9-b9ae-bea58874c025","Self financed","Financed using internal funds","N/A","Funding Source","df6b02d4-7642-4209-a9cd-680756a05d60","Commercial, Residential, Multifamily","2019-11-26 17:19:17"
"894ee338-0d27-4761-a562-e6f9144ce14e","https://bedes.lbl.gov/node/894ee338-0d27-4761-a562-e6f9144ce14e","Self luminous","Self-Luminous lighting is similar to photoluminescent lighting given that it does not use any energy, but self-luminous bulbs use gaseous matter.","n/a","Lamp Type","b0b0b5fb-2906-40a2-9125-b701d38ae570","Commercial, Residential, Multifamily","2019-11-26 17:09:08"
